date,project_id,client,region,fleet_size,deployment_status,planned_daily_spend_usd,actual_daily_spend_usd,hw_cost_actual_usd,hw_cost_planned_usd,labor_hours,shipping_delay_days,cumulative_planned_usd,cumulative_actual_usd,is_spike_day,month,week,day_of_week,is_weekend,daily_spend_variance_usd,project_start_date,project_end_date,total_planned_usd,days_elapsed,project_duration_days,pct_timeline_elapsed
2024-04-15,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3443.73,3263.27,2069.24,2066.24,110.3,0.0,214464.38,218635.38,False,2024-04,16,Monday,False,-180.46,2024-02-15,2024-08-30,696161.78,61,198,0.3081
2024-04-16,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3246.77,3781.47,2528.85,1948.06,85.5,0.0,217711.15,222416.85,False,2024-04,16,Tuesday,False,534.7,2024-02-15,2024-08-30,696161.78,62,198,0.3131
2024-04-17,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3194.08,3367.99,1876.11,1916.45,107.8,0.0,220905.23,225784.84,False,2024-04,16,Wednesday,False,173.91,2024-02-15,2024-08-30,696161.78,63,198,0.3182
2024-04-18,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3153.21,3238.32,1781.65,1891.92,80.6,0.0,224058.44,229023.16,False,2024-04,16,Thursday,False,85.11,2024-02-15,2024-08-30,696161.78,64,198,0.3232
2024-04-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3668.93,3235.38,2002.89,2201.36,117.0,0.0,227727.37,232258.54,False,2024-04,16,Friday,False,-433.55,2024-02-15,2024-08-30,696161.78,65,198,0.3283
2024-04-20,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3389.19,3734.44,2280.88,2033.51,97.0,0.0,231116.56,235992.98,False,2024-04,16,Saturday,True,345.25,2024-02-15,2024-08-30,696161.78,66,198,0.3333
2024-04-21,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3806.08,3106.82,1955.25,2283.65,117.0,0.0,234922.64,239099.8,False,2024-04,16,Sunday,True,-699.26,2024-02-15,2024-08-30,696161.78,67,198,0.3384
2024-04-22,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3230.65,3807.65,2123.72,1938.39,95.8,0.0,238153.29,242907.45,False,2024-04,17,Monday,False,577.0,2024-02-15,2024-08-30,696161.78,68,198,0.3434
2024-04-23,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3458.29,3176.13,1764.16,2074.98,80.7,0.0,241611.58,246083.58,False,2024-04,17,Tuesday,False,-282.16,2024-02-15,2024-08-30,696161.78,69,198,0.3485
2024-04-24,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3390.64,3470.94,2063.25,2034.38,98.2,0.0,245002.22,249554.52,False,2024-04,17,Wednesday,False,80.3,2024-02-15,2024-08-30,696161.78,70,198,0.3535
2024-04-25,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3488.53,3366.97,1939.71,2093.12,108.6,0.0,248490.75,252921.49,False,2024-04,17,Thursday,False,-121.56,2024-02-15,2024-08-30,696161.78,71,198,0.3586
2024-04-26,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3653.91,3608.96,2025.84,2192.35,93.9,0.0,252144.66,256530.45,False,2024-04,17,Friday,False,-44.95,2024-02-15,2024-08-30,696161.78,72,198,0.3636
2024-04-27,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3549.49,3526.18,2419.97,2129.69,115.3,0.0,255694.15,260056.63,False,2024-04,17,Saturday,True,-23.31,2024-02-15,2024-08-30,696161.78,73,198,0.3687
2024-04-28,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3460.9,3356.88,2072.51,2076.54,114.2,0.0,259155.05,263413.51,False,2024-04,17,Sunday,True,-104.02,2024-02-15,2024-08-30,696161.78,74,198,0.3737
2024-04-29,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3883.53,3812.97,2628.69,2330.12,87.4,0.0,263038.58,267226.48,False,2024-04,18,Monday,False,-70.56,2024-02-15,2024-08-30,696161.78,75,198,0.3788
2024-04-30,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3480.07,3725.53,2521.14,2088.04,113.3,2.0,266518.65,270952.01,False,2024-04,18,Tuesday,False,245.46,2024-02-15,2024-08-30,696161.78,76,198,0.3838
2024-05-01,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3668.65,3664.37,2349.19,2201.19,103.7,0.0,270187.3,274616.38,False,2024-05,18,Wednesday,False,-4.28,2024-02-15,2024-08-30,696161.78,77,198,0.3889
2024-05-02,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3841.78,3892.82,2315.44,2305.07,118.2,0.0,274029.08,278509.2,False,2024-05,18,Thursday,False,51.04,2024-02-15,2024-08-30,696161.78,78,198,0.3939
2024-05-03,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3197.09,3748.22,2335.55,1918.25,89.5,0.0,277226.17,282257.42,False,2024-05,18,Friday,False,551.13,2024-02-15,2024-08-30,696161.78,79,198,0.399
2024-05-04,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3425.53,3451.62,2162.0,2055.32,116.1,0.0,280651.7,285709.04,False,2024-05,18,Saturday,True,26.09,2024-02-15,2024-08-30,696161.78,80,198,0.404
2024-05-05,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3496.88,3956.75,2652.54,2098.13,100.1,0.0,284148.58,289665.79,False,2024-05,18,Sunday,True,459.87,2024-02-15,2024-08-30,696161.78,81,198,0.4091
2024-05-06,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3646.5,3316.62,1844.0,2187.9,91.9,0.0,287795.08,292982.41,False,2024-05,19,Monday,False,-329.88,2024-02-15,2024-08-30,696161.78,82,198,0.4141
2024-05-07,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3442.12,3607.97,2163.9,2065.27,93.3,0.0,291237.2,296590.38,False,2024-05,19,Tuesday,False,165.85,2024-02-15,2024-08-30,696161.78,83,198,0.4192
2024-05-08,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3613.22,3364.9,2185.62,2167.93,97.6,0.0,294850.42,299955.28,False,2024-05,19,Wednesday,False,-248.32,2024-02-15,2024-08-30,696161.78,84,198,0.4242
2024-05-09,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3533.84,3164.55,1864.74,2120.31,94.7,0.0,298384.26,303119.83,False,2024-05,19,Thursday,False,-369.29,2024-02-15,2024-08-30,696161.78,85,198,0.4293
2024-05-10,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3518.09,3834.79,2259.78,2110.85,104.5,0.0,301902.35,306954.62,False,2024-05,19,Friday,False,316.7,2024-02-15,2024-08-30,696161.78,86,198,0.4343
2024-05-11,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3265.99,3390.35,1993.95,1959.59,81.2,0.0,305168.34,310344.97,False,2024-05,19,Saturday,True,124.36,2024-02-15,2024-08-30,696161.78,87,198,0.4394
2024-05-12,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3402.11,3770.66,2584.84,2041.27,98.5,0.0,308570.45,314115.63,False,2024-05,19,Sunday,True,368.55,2024-02-15,2024-08-30,696161.78,88,198,0.4444
2024-05-13,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3395.78,3737.65,2138.82,2037.47,102.8,0.0,311966.23,317853.28,False,2024-05,20,Monday,False,341.87,2024-02-15,2024-08-30,696161.78,89,198,0.4495
2024-05-14,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3844.72,2747.32,1602.72,2306.83,86.9,2.0,315810.95,320600.6,False,2024-05,20,Tuesday,False,-1097.4,2024-02-15,2024-08-30,696161.78,90,198,0.4545
2024-05-15,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3571.69,3333.54,1973.94,2143.01,96.9,0.0,319382.64,323934.14,False,2024-05,20,Wednesday,False,-238.15,2024-02-15,2024-08-30,696161.78,91,198,0.4596
2024-05-16,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3602.84,3528.1,2019.85,2161.7,87.5,0.0,322985.48,327462.24,False,2024-05,20,Thursday,False,-74.74,2024-02-15,2024-08-30,696161.78,92,198,0.4646
2024-05-17,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3689.7,3620.22,2114.2,2213.82,101.2,0.0,326675.18,331082.46,False,2024-05,20,Friday,False,-69.48,2024-02-15,2024-08-30,696161.78,93,198,0.4697
2024-05-18,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3904.51,3740.5,2257.44,2342.71,103.0,0.0,330579.69,334822.96,False,2024-05,20,Saturday,True,-164.01,2024-02-15,2024-08-30,696161.78,94,198,0.4747
2024-05-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3791.92,3708.89,2424.36,2275.15,84.5,0.0,334371.61,338531.85,False,2024-05,20,Sunday,True,-83.03,2024-02-15,2024-08-30,696161.78,95,198,0.4798
2024-05-20,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3468.46,3154.72,1967.63,2081.07,111.8,0.0,337840.07,341686.57,False,2024-05,21,Monday,False,-313.74,2024-02-15,2024-08-30,696161.78,96,198,0.4848
2024-05-21,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3162.23,3265.34,2140.44,1897.34,110.9,0.0,341002.3,344951.91,False,2024-05,21,Tuesday,False,103.11,2024-02-15,2024-08-30,696161.78,97,198,0.4899
2024-05-22,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3683.11,3459.15,1988.46,2209.87,119.2,0.0,344685.41,348411.06,False,2024-05,21,Wednesday,False,-223.96,2024-02-15,2024-08-30,696161.78,98,198,0.4949
2024-05-23,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3540.22,4067.25,2734.34,2124.13,91.6,0.0,348225.63,352478.31,False,2024-05,21,Thursday,False,527.03,2024-02-15,2024-08-30,696161.78,99,198,0.5
2024-05-24,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3536.84,4349.533989506892,2884.662759542438,2122.11,99.4,0.0,351762.47,356827.84,True,2024-05,21,Friday,False,812.69,2024-02-15,2024-08-30,696161.78,100,198,0.5051
2024-05-25,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3442.61,3624.65,2507.84,2065.56,101.3,0.0,355205.08,360452.49,False,2024-05,21,Saturday,True,182.04,2024-02-15,2024-08-30,696161.78,101,198,0.5101
2024-05-26,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3416.32,3286.15,2139.11,2049.79,81.0,0.0,358621.4,363738.64,False,2024-05,21,Sunday,True,-130.17,2024-02-15,2024-08-30,696161.78,102,198,0.5152
2024-05-27,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3154.42,3586.13,2063.62,1892.65,96.6,0.0,361775.82,367324.77,False,2024-05,22,Monday,False,431.71,2024-02-15,2024-08-30,696161.78,103,198,0.5202
2024-05-28,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3522.41,4036.88,2705.4,2113.45,82.5,0.0,365298.23,371361.65,True,2024-05,22,Tuesday,False,514.47,2024-02-15,2024-08-30,696161.78,104,198,0.5253
2024-05-29,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3581.71,3675.03,2397.47,2149.03,114.3,0.0,368879.94,375036.68,False,2024-05,22,Wednesday,False,93.32,2024-02-15,2024-08-30,696161.78,105,198,0.5303
2024-05-30,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3603.72,3906.29,2379.69,2162.23,111.3,0.0,372483.66,378942.97,False,2024-05,22,Thursday,False,302.57,2024-02-15,2024-08-30,696161.78,106,198,0.5354
2024-05-31,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3318.22,4477.76,2989.08,1990.93,96.2,0.0,375801.88,383420.73,True,2024-05,22,Friday,False,1159.54,2024-02-15,2024-08-30,696161.78,107,198,0.5404
2024-06-01,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3252.47,3330.05,1864.47,1951.48,103.2,0.0,379054.35,386750.78,False,2024-06,22,Saturday,True,77.58,2024-02-15,2024-08-30,696161.78,108,198,0.5455
2024-06-02,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3761.24,4027.08,2719.31,2256.75,91.0,0.0,382815.59,390777.86,False,2024-06,22,Sunday,True,265.84,2024-02-15,2024-08-30,696161.78,109,198,0.5505
2024-06-03,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3439.35,4265.47,2370.32,2063.61,89.8,0.0,386254.94,395043.33,False,2024-06,23,Monday,False,826.12,2024-02-15,2024-08-30,696161.78,110,198,0.5556
2024-06-04,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3704.3,3381.9,2149.11,2222.58,80.5,1.0,389959.24,398425.23,False,2024-06,23,Tuesday,False,-322.4,2024-02-15,2024-08-30,696161.78,111,198,0.5606
2024-06-05,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3736.21,3506.67,2364.2,2241.72,80.3,1.0,393695.45,401931.9,False,2024-06,23,Wednesday,False,-229.54,2024-02-15,2024-08-30,696161.78,112,198,0.5657
2024-06-06,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3403.82,3112.97,2104.56,2042.29,88.5,0.0,397099.27,405044.87,False,2024-06,23,Thursday,False,-290.85,2024-02-15,2024-08-30,696161.78,113,198,0.5707
2024-06-07,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3428.73,3435.93,2242.83,2057.24,101.6,0.0,400528.0,408480.8,False,2024-06,23,Friday,False,7.2,2024-02-15,2024-08-30,696161.78,114,198,0.5758
2024-06-08,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3804.94,3459.96,1961.1,2282.96,82.7,0.0,404332.94,411940.76,False,2024-06,23,Saturday,True,-344.98,2024-02-15,2024-08-30,696161.78,115,198,0.5808
2024-06-09,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3668.29,3792.29,2242.645,2200.97,103.2,0.0,408001.23,415733.05,False,2024-06,23,Sunday,True,124.0,2024-02-15,2024-08-30,696161.78,116,198,0.5859
2024-06-10,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3762.84,3403.39,1898.65,2257.71,93.9,0.0,411764.07,419136.44,False,2024-06,24,Monday,False,-359.45,2024-02-15,2024-08-30,696161.78,117,198,0.5909
2024-06-11,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3384.02,3929.85,2468.4,2030.41,84.4,0.0,415148.09,423066.29,False,2024-06,24,Tuesday,False,545.83,2024-02-15,2024-08-30,696161.78,118,198,0.596
2024-06-12,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3288.3,4024.47,2747.02,1972.98,98.8,0.0,418436.39,427090.76,False,2024-06,24,Wednesday,False,736.17,2024-02-15,2024-08-30,696161.78,119,198,0.601
2024-06-13,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3335.17,3764.4,2439.32,2001.1,105.0,0.0,421771.56,430855.16,False,2024-06,24,Thursday,False,429.23,2024-02-15,2024-08-30,696161.78,120,198,0.6061
2024-06-14,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3705.97,3325.21,2001.38,2223.58,109.7,0.0,425477.53,434180.37,False,2024-06,24,Friday,False,-380.76,2024-02-15,2024-08-30,696161.78,121,198,0.6111
2024-06-15,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3406.99,3796.7,2553.64,2044.19,106.8,0.0,428884.52,437977.07,False,2024-06,24,Saturday,True,389.71,2024-02-15,2024-08-30,696161.78,122,198,0.6162
2024-06-16,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3263.72,3606.4,2387.21,1958.23,87.4,0.0,432148.24,441583.47,False,2024-06,24,Sunday,True,342.68,2024-02-15,2024-08-30,696161.78,123,198,0.6212
2024-06-17,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3406.6,4220.54,2544.02,2043.96,102.8,0.0,435554.84,445804.01,False,2024-06,25,Monday,False,813.94,2024-02-15,2024-08-30,696161.78,124,198,0.6263
2024-06-18,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3796.92,3555.45,2293.54,2278.15,84.4,0.0,439351.76,449359.46,False,2024-06,25,Tuesday,False,-241.47,2024-02-15,2024-08-30,696161.78,125,198,0.6313
2024-06-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3741.81,3483.67,2305.56,2245.08,87.4,0.0,443093.57,452843.13,False,2024-06,25,Wednesday,False,-258.14,2024-02-15,2024-08-30,696161.78,126,198,0.6364
2024-06-20,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3507.43,3423.77,2108.92,2104.46,93.1,0.0,446601.0,456266.9,False,2024-06,25,Thursday,False,-83.66,2024-02-15,2024-08-30,696161.78,127,198,0.6414
2024-06-21,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3476.07,3396.64,2294.59,2085.64,89.2,0.0,450077.07,459663.54,False,2024-06,25,Friday,False,-79.43,2024-02-15,2024-08-30,696161.78,128,198,0.6465
2024-06-22,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3478.46,3683.46,2453.26,2087.07,84.1,0.0,453555.53,463347.0,False,2024-06,25,Saturday,True,205.0,2024-02-15,2024-08-30,696161.78,129,198,0.6515
2024-06-23,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3461.18,3322.53,2252.61,2076.71,119.8,2.0,457016.71,466669.53,False,2024-06,25,Sunday,True,-138.65,2024-02-15,2024-08-30,696161.78,130,198,0.6566
2024-06-24,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3679.74,3785.02,2590.25,2207.85,82.0,2.0,460696.45,470454.55,False,2024-06,26,Monday,False,105.28,2024-02-15,2024-08-30,696161.78,131,198,0.6616
2024-06-25,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3391.85,3558.08,2323.37,2035.11,112.3,0.0,464088.3,474012.63,False,2024-06,26,Tuesday,False,166.23,2024-02-15,2024-08-30,696161.78,132,198,0.6667
2024-06-26,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3788.68,4273.92,2798.6,2273.21,86.6,0.0,467876.98,478286.55,False,2024-06,26,Wednesday,False,485.24,2024-02-15,2024-08-30,696161.78,133,198,0.6717
2024-06-27,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3699.48,3582.95,2469.84,2219.69,118.3,1.0,471576.46,481869.5,False,2024-06,26,Thursday,False,-116.53,2024-02-15,2024-08-30,696161.78,134,198,0.6768
2024-06-28,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3467.2,3660.6,2290.46,2080.32,108.7,0.0,475043.66,485530.1,False,2024-06,26,Friday,False,193.4,2024-02-15,2024-08-30,696161.78,135,198,0.6818
2024-06-29,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3599.17,3798.59,2302.41,2159.5,110.9,0.0,478642.83,489328.69,False,2024-06,26,Saturday,True,199.42,2024-02-15,2024-08-30,696161.78,136,198,0.6869
2024-06-30,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3382.9,3120.15,1869.7,2029.74,99.9,0.0,482025.73,492448.84,False,2024-06,26,Sunday,True,-262.75,2024-02-15,2024-08-30,696161.78,137,198,0.6919
2024-07-01,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3600.42,4136.83,2890.66,2160.25,106.6,2.0,485626.15,496585.67,False,2024-07,27,Monday,False,536.41,2024-02-15,2024-08-30,696161.78,138,198,0.697
2024-07-02,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3478.3,3242.62,2209.49,2086.98,93.8,0.0,489104.45,499828.29,False,2024-07,27,Tuesday,False,-235.68,2024-02-15,2024-08-30,696161.78,139,198,0.702
2024-07-03,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3299.13,3339.45,2104.37,1979.48,93.7,0.0,492403.58,503167.74,False,2024-07,27,Wednesday,False,40.32,2024-02-15,2024-08-30,696161.78,140,198,0.7071
2024-07-04,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3361.52,3433.72,2361.41,2016.91,102.2,0.0,495765.1,506601.46,False,2024-07,27,Thursday,False,72.2,2024-02-15,2024-08-30,696161.78,141,198,0.7121
2024-07-05,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3220.22,3298.98,2030.03,1932.13,105.3,0.0,498985.32,509900.44,False,2024-07,27,Friday,False,78.76,2024-02-15,2024-08-30,696161.78,142,198,0.7172
2024-07-06,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3442.95,3959.54,2491.19,2065.77,84.3,0.0,502428.27,513859.98,False,2024-07,27,Saturday,True,516.59,2024-02-15,2024-08-30,696161.78,143,198,0.7222
2024-07-07,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3574.48,3682.29,2358.7,2144.69,84.8,0.0,506002.75,517542.27,False,2024-07,27,Sunday,True,107.81,2024-02-15,2024-08-30,696161.78,144,198,0.7273
2024-07-08,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3527.48,3955.76,2274.27,2116.49,92.4,0.0,509530.23,521498.03,False,2024-07,28,Monday,False,428.28,2024-02-15,2024-08-30,696161.78,145,198,0.7323
2024-07-09,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3770.58,3549.23,2467.83,2262.35,99.2,0.0,513300.81,525047.26,False,2024-07,28,Tuesday,False,-221.35,2024-02-15,2024-08-30,696161.78,146,198,0.7374
2024-07-10,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3688.74,3477.31,2313.0,2213.25,114.7,1.0,516989.55,528524.57,False,2024-07,28,Wednesday,False,-211.43,2024-02-15,2024-08-30,696161.78,147,198,0.7424
2024-07-11,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3438.2,3647.62,2385.41,2062.92,84.5,0.0,520427.75,532172.19,False,2024-07,28,Thursday,False,209.42,2024-02-15,2024-08-30,696161.78,148,198,0.7475
2024-07-12,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3337.79,3625.14,2472.01,2002.68,86.6,0.0,523765.54,535797.33,False,2024-07,28,Friday,False,287.35,2024-02-15,2024-08-30,696161.78,149,198,0.7525
2024-07-13,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3240.58,3600.14,2382.7,1944.35,110.9,0.0,527006.12,539397.47,False,2024-07,28,Saturday,True,359.56,2024-02-15,2024-08-30,696161.78,150,198,0.7576
2024-07-14,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3526.1,4077.74,2318.7,2115.66,101.2,0.0,530532.22,543475.21,False,2024-07,28,Sunday,True,551.64,2024-02-15,2024-08-30,696161.78,151,198,0.7626
2024-07-15,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3215.01,3380.15,1944.45,1929.01,83.8,0.0,533747.23,546855.36,False,2024-07,29,Monday,False,165.14,2024-02-15,2024-08-30,696161.78,152,198,0.7677
2024-07-16,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3675.33,3503.43,2382.3,2205.2,84.9,0.0,537422.56,550358.79,False,2024-07,29,Tuesday,False,-171.9,2024-02-15,2024-08-30,696161.78,153,198,0.7727
2024-07-17,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3386.52,3657.7,2184.52,2031.91,106.6,0.0,540809.08,554016.49,False,2024-07,29,Wednesday,False,271.18,2024-02-15,2024-08-30,696161.78,154,198,0.7778
2024-07-18,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3454.11,3486.5,2213.54,2072.47,110.3,0.0,544263.19,557502.99,False,2024-07,29,Thursday,False,32.39,2024-02-15,2024-08-30,696161.78,155,198,0.7828
2024-07-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3378.19,3501.78,2422.3,2026.92,101.1,0.0,547641.38,561004.77,False,2024-07,29,Friday,False,123.59,2024-02-15,2024-08-30,696161.78,156,198,0.7879
2024-07-20,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3650.04,3528.05,2385.29,2190.03,92.3,0.0,551291.42,564532.82,False,2024-07,29,Saturday,True,-121.99,2024-02-15,2024-08-30,696161.78,157,198,0.7929
2024-07-21,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3166.96,3166.71,1969.21,1900.18,114.8,0.0,554458.38,567699.53,False,2024-07,29,Sunday,True,-0.25,2024-02-15,2024-08-30,696161.78,158,198,0.798
2024-07-22,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3429.86,3411.4,2161.87,2057.91,96.5,0.0,557888.24,571110.93,False,2024-07,30,Monday,False,-18.46,2024-02-15,2024-08-30,696161.78,159,198,0.803
2024-07-23,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3805.8,3128.43,2043.38,2283.48,116.0,0.0,561694.04,574239.36,False,2024-07,30,Tuesday,False,-677.37,2024-02-15,2024-08-30,696161.78,160,198,0.8081
2024-07-24,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3296.08,3581.01,2035.56,1977.65,101.0,0.0,564990.12,577820.37,False,2024-07,30,Wednesday,False,284.93,2024-02-15,2024-08-30,696161.78,161,198,0.8131
2024-07-25,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3594.56,3849.88,2295.83,2156.73,106.4,0.0,568584.68,581670.25,False,2024-07,30,Thursday,False,255.32,2024-02-15,2024-08-30,696161.78,162,198,0.8182
2024-07-26,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3710.14,3382.52,1974.84,2226.08,99.4,0.0,572294.82,585052.77,False,2024-07,30,Friday,False,-327.62,2024-02-15,2024-08-30,696161.78,163,198,0.8232
2024-07-27,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3672.7,3605.93,2031.93,2203.62,94.3,0.0,575967.52,588658.7,False,2024-07,30,Saturday,True,-66.77,2024-02-15,2024-08-30,696161.78,164,198,0.8283
2024-07-28,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3662.42,3590.44,2012.8,2197.45,104.7,0.0,579629.94,592249.14,False,2024-07,30,Sunday,True,-71.98,2024-02-15,2024-08-30,696161.78,165,198,0.8333
2024-07-29,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3747.55,3668.85,2500.44,2248.53,104.9,0.0,583377.49,595917.99,False,2024-07,31,Monday,False,-78.7,2024-02-15,2024-08-30,696161.78,166,198,0.8384
2024-07-30,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3768.78,3568.09,2355.28,2261.27,110.4,0.0,587146.27,599486.08,False,2024-07,31,Tuesday,False,-200.69,2024-02-15,2024-08-30,696161.78,167,198,0.8434
2024-07-31,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3363.28,3782.46,2481.12,2017.97,117.9,0.0,590509.55,603268.54,True,2024-07,31,Wednesday,False,419.18,2024-02-15,2024-08-30,696161.78,168,198,0.8485
2024-08-01,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3788.2,3542.05,2112.8,2272.92,99.5,0.0,594297.75,606810.59,False,2024-08,31,Thursday,False,-246.15,2024-02-15,2024-08-30,696161.78,169,198,0.8535
